date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:39:51	25643/25643	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:39:54%20GMT	https://www.serefconcept.com/en/product/milano-classic-dining-room-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/milano-classic-dining-room-set-2.html	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:51	105402/105402	---M--	200	added ('OK')	image/jpeg	etag:%2219bba-625d4d04-75dad868ae8b58d5;;;%22	https://www.serefconcept.com/img/product/s/milano-5.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/milano-5.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:53	30193/30193	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:39:55%20GMT	https://www.serefconcept.com/en/product/roma-classic-dining-room-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma-classic-dining-room-set.html	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:53	76281/76281	---M--	200	added ('OK')	image/jpeg	etag:%22129f9-625d78ee-a888e7e01b87938e;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.01.06-2.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.01.06-2.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:54	118768/118768	---M--	200	added ('OK')	image/jpeg	etag:%221cff0-625d8033-4ab8120a5d85f0b1;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.03.33-2.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.03.33-2.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:54	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:39:56%20GMT	https://www.serefconcept.com/en/product/roma-classic-dining-room-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma-classic-dining-room-set-2	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:55	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:39:57%20GMT	https://www.serefconcept.com/en/product/roma-classic-dining-room-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma-classic-dining-room-set-2	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:56	84438/84438	---M--	200	added ('OK')	image/jpeg	etag:%22149d6-625d8ad9-a810f0563914af83;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.33.24-10.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.33.24-10.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:56	31103/31103	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:39:58%20GMT	https://www.serefconcept.com/en/product/sarina-dining-room-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/sarina-dining-room-set.html	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:57	106159/106159	---M--	200	added ('OK')	image/jpeg	etag:%2219eaf-625d8de8-235292a6e6dbea31;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.34.49-6.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.34.49-6.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:57	25770/25770	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:00%20GMT	https://www.serefconcept.com/en/product/sarina-classic-dining-room-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/sarina-classic-dining-room-set-2.html	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:58	25890/25890	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:01%20GMT	https://www.serefconcept.com/en/product/seref-classic-dining-room-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/seref-classic-dining-room-set.html	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:39:58	124480/124480	---M--	200	added ('OK')	image/jpeg	etag:%221e640-625d90fa-4f90f845e390c3d;;;%22	https://www.serefconcept.com/img/product/s/%c5%9feref-1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/%c5%9feref-1.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:00	102160/102160	---M--	200	added ('OK')	image/jpeg	etag:%2218f10-625d9153-9e9769c6baf64f13;;;%22	https://www.serefconcept.com/img/product/s/%c5%9feref-yemek.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/%c5%9feref-yemek.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:00	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:02%20GMT	https://www.serefconcept.com/en/product/seref-classic-dining-room-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/seref-classic-dining-room-set-2	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:01	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:03%20GMT	https://www.serefconcept.com/en/product/seref-classic-dining-room-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/seref-classic-dining-room-set-2	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:02	26316/26316	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:04%20GMT	https://www.serefconcept.com/en/product/venice-classic-dining-room-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/venice-classic-dining-room-set.html	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:02	122409/122409	---M--	200	added ('OK')	image/jpeg	etag:%221de29-625d9dbf-192c4bad5754e44f;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.11-1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.11-1.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:04	103156/103156	---M--	200	added ('OK')	image/jpeg	etag:%22192f4-62419914-e1502390178a14d4;;;%22	https://www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture.jpg	(from https://www.serefconcept.com/en/category/classic-dining-room)
07:40:04	78297/78297	---M--	200	added ('OK')	image/jpeg	etag:%22131d9-6259331b-befec3d160aa709c;;;%22	https://www.serefconcept.com/img/product/s/IMGL0214.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0214.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:05	29223/29223	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:07%20GMT	https://www.serefconcept.com/en/product/agata-classic-bedroom-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/agata-classic-bedroom-set.html	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:05	83381/83381	---M--	200	added ('OK')	image/jpeg	etag:%22145b5-625abf12-5b4f6772a366ce47;;;%22	https://www.serefconcept.com/img/product/s/IMGL2719.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2719.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:06	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:08%20GMT	https://www.serefconcept.com/en/product/craft-green-classic-bedroom-set-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-green-classic-bedroom-set-1	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:07	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:09%20GMT	https://www.serefconcept.com/en/product/craft-green-classic-bedroom-set-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-green-classic-bedroom-set-1	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:08	78266/78266	---M--	200	added ('OK')	image/jpeg	etag:%22131ba-625ad0b3-2dd5afd73fa7bcbf;;;%22	https://www.serefconcept.com/img/product/s/IMGL0560.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0560.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:08	30207/30207	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:10%20GMT	https://www.serefconcept.com/en/product/craft-cream-classic-bedroom-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-cream-classic-bedroom-set.html	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:09	81968/81968	---M--	200	added ('OK')	image/jpeg	etag:%2214030-625b1d29-dbf6866ade8bb76f;;;%22	https://www.serefconcept.com/img/product/s/IMGL0452.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0452.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:10	30413/30413	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:12%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-bedroom-set-2	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-bedroom-set-2.html	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:10	76408/76408	---M--	200	added ('OK')	image/jpeg	etag:%2212a78-625b2544-d42faf975bcdef95;;;%22	https://www.serefconcept.com/img/product/s/IMGL2841.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2841.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:11	30342/30342	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:13%20GMT	https://www.serefconcept.com/en/product/nora-classic-bedroom-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nora-classic-bedroom-set.html	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:12	79780/79780	---M--	200	added ('OK')	image/jpeg	etag:%22137a4-625d4d6a-ab4eda72c35410ef;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2020-05-22-at-23.49.15.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2020-05-22-at-23.49.15.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:12	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:14%20GMT	https://www.serefconcept.com/en/product/milano-classic-bedroom-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/milano-classic-bedroom-set	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:13	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:15%20GMT	https://www.serefconcept.com/en/product/milano-classic-bedroom-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/milano-classic-bedroom-set	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:14	60980/60980	---M--	200	added ('OK')	image/jpeg	etag:%22ee34-625d7ec6-cf9952af74f5dd2f;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.03.33.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.03.33.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:15	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:17%20GMT	https://www.serefconcept.com/en/product/roma-classic-bedroom-set-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma-classic-bedroom-set-1	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:15	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:18%20GMT	https://www.serefconcept.com/en/product/roma-classic-bedroom-set-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma-classic-bedroom-set-1	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:16	78461/78461	---M--	200	added ('OK')	image/jpeg	etag:%221327d-625d91da-a46ef820b98003db;;;%22	https://www.serefconcept.com/img/product/s/%c5%9feref-yatak-1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/%c5%9feref-yatak-1.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:17	26549/26549	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:19%20GMT	https://www.serefconcept.com/en/product/seref-classic-bedroom-set	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/seref-classic-bedroom-set.html	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:18	82799/82799	---M--	200	added ('OK')	image/jpeg	etag:%221436f-6241994b-b66675087c92d10c;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture29.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture29.jpg	(from https://www.serefconcept.com/en/category/classic-bedroom)
07:40:19	94035/94035	---M--	200	added ('OK')	image/jpeg	etag:%2216f53-62419916-c8547f4ce0678c5a;;;%22	https://www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture29.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture29.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:20	26497/26497	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:21%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-blue-tv-unit-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-blue-tv-unit-1.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:21	89324/89324	---M--	200	added ('OK')	image/jpeg	etag:%2215cec-62419910-f4078684330ba5a6;;;%22	https://www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya15.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya15.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:22	27680/27680	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:24%20GMT	https://www.serefconcept.com/en/product/lagos-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lagos-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:22	90072/90072	---M--	200	added ('OK')	image/jpeg	etag:%2215fd8-62419921-1aa9b6c14631b2ea;;;%22	https://www.serefconcept.com/img/product/s/Lagos-seref-concept-klasik-mobilya-classic-furniture21_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Lagos-seref-concept-klasik-mobilya-classic-furniture21_1.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:24	87937/87937	---M--	200	added ('OK')	image/jpeg	etag:%2215781-6241991d-b3a2e0614a2b73f5;;;%22	https://www.serefconcept.com/img/product/s/IMGL5716.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL5716.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:24	26405/26405	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:26%20GMT	https://www.serefconcept.com/en/product/lyon-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lyon-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:25	83183/83183	---M--	200	added ('OK')	image/jpeg	etag:%22144ef-62419941-26ef0d65e92534ea;;;%22	https://www.serefconcept.com/img/product/s/Nak%c4%b1%c5%9f-seref-concept-klasik-mobilya-classic-furniture13.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nak%c4%b1%c5%9f-seref-concept-klasik-mobilya-classic-furniture13.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:25	26722/26722	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:27%20GMT	https://www.serefconcept.com/en/product/nakis-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nakis-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:26	76749/76749	---M--	200	added ('OK')	image/jpeg	etag:%2212bcd-62419951-f694291a4ed7be17;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture8.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture8.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:26	27710/27710	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:28%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:27	109896/109896	---M--	200	added ('OK')	image/jpeg	etag:%221ad48-62419953-9605d8114852ace;;;%22	https://www.serefconcept.com/img/product/s/Payidar-seref-concept-klasik-mobilya-classic-furniture19.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Payidar-seref-concept-klasik-mobilya-classic-furniture19.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:28	27070/27070	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:30%20GMT	https://www.serefconcept.com/en/product/payidar-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/payidar-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:30	87157/87157	---M--	200	added ('OK')	image/jpeg	etag:%2215475-625a9069-cfe81eddfc587e9a;;;%22	https://www.serefconcept.com/img/product/s/IMGL0385_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0385_1.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:30	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:32%20GMT	https://www.serefconcept.com/en/product/craft-green-classic-tv-unit-1-1-1-1-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-green-classic-tv-unit-1-1-1-1-1	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:31	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:33%20GMT	https://www.serefconcept.com/en/product/craft-green-classic-tv-unit-1-1-1-1-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-green-classic-tv-unit-1-1-1-1-1	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:32	67939/67939	---M--	200	added ('OK')	image/jpeg	etag:%2210963-625ac5e9-702d52b14780abae;;;%22	https://www.serefconcept.com/img/product/s/IMGL1137.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL1137.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:33	26899/26899	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:35%20GMT	https://www.serefconcept.com/en/product/craft-cream-classictv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-cream-classictv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
